data,method1,method2,clustering,criteria,rank,value,methods
Veronica,PCA,Random Projection,K-Means,Fowlkes Mallows,10,0.7260539197572555,PCA:Random Projection
Veronica,PCA,Random Projection,K-Means,V Measure,2,0.3055662805714475,PCA:Random Projection
Veronica,PCA,Random Projection,K-Means,V Measure,5,0.5068018985703125,PCA:Random Projection
Veronica,PCA,Random Projection,K-Means,V Measure,10,0.6978135609591721,PCA:Random Projection
Veronica,PCA,Random Projection,HC,ARI,2,0.15591563813955525,PCA:Random Projection
Veronica,PCA,Random Projection,HC,ARI,5,0.4191767794243916,PCA:Random Projection
Veronica,PCA,Random Projection,HC,ARI,10,0.6600478658037027,PCA:Random Projection
Veronica,PCA,Random Projection,HC,MI,2,0.232286880350575,PCA:Random Projection
Veronica,PCA,Random Projection,HC,MI,5,0.4527374169387886,PCA:Random Projection
Veronica,PCA,Random Projection,HC,MI,10,0.6648012486883152,PCA:Random Projection
Veronica,PCA,Random Projection,HC,Fowlkes Mallows,2,0.3063871300809774,PCA:Random Projection
Veronica,PCA,Random Projection,HC,Fowlkes Mallows,5,0.5294534239095247,PCA:Random Projection
Veronica,PCA,Random Projection,HC,Fowlkes Mallows,10,0.7260539197572555,PCA:Random Projection
Veronica,PCA,Random Projection,HC,V Measure,2,0.3055662805714475,PCA:Random Projection
Veronica,PCA,Random Projection,HC,V Measure,5,0.5068018985703125,PCA:Random Projection
Veronica,PCA,Random Projection,HC,V Measure,10,0.6978135609591721,PCA:Random Projection
Veronica,PCA,Spectral (NN),K-Means,ARI,2,0.6178731189060778,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),K-Means,ARI,5,0.7918848092315313,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),K-Means,ARI,10,0.5560385175261099,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),K-Means,MI,2,0.7250010001075045,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),K-Means,MI,5,0.8736495774140327,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),K-Means,MI,10,0.781744999264275,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),K-Means,Fowlkes Mallows,2,0.6966991847941003,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),K-Means,Fowlkes Mallows,5,0.831526914467206,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),K-Means,Fowlkes Mallows,10,0.6713886363849929,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),K-Means,V Measure,2,0.7509547427820457,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),K-Means,V Measure,5,0.8863323196922116,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),K-Means,V Measure,10,0.80495344609165,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),HC,ARI,2,0.6178731189060778,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),HC,ARI,5,0.7918848092315313,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),HC,ARI,10,0.5560385175261099,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),HC,MI,2,0.7250010001075045,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),HC,MI,5,0.8736495774140327,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),HC,MI,10,0.781744999264275,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),HC,Fowlkes Mallows,2,0.6966991847941003,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),HC,Fowlkes Mallows,5,0.831526914467206,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),HC,Fowlkes Mallows,10,0.6713886363849929,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),HC,V Measure,2,0.7509547427820457,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),HC,V Measure,5,0.8863323196922116,PCA:Spectral (NN)
Veronica,PCA,Spectral (NN),HC,V Measure,10,0.80495344609165,PCA:Spectral (NN)
Veronica,PCA,Spectral (RBF),K-Means,ARI,2,0.8231505790728676,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),K-Means,ARI,5,0.9454089132677386,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),K-Means,ARI,10,0.4112658936226628,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),K-Means,MI,2,0.8760593540423681,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),K-Means,MI,5,0.9501426475209036,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),K-Means,MI,10,0.6991848075909877,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),K-Means,Fowlkes Mallows,2,0.859444699617573,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),K-Means,Fowlkes Mallows,5,0.9577258851470564,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),K-Means,Fowlkes Mallows,10,0.623980461741406,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),K-Means,V Measure,2,0.8875322274527059,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),K-Means,V Measure,5,0.9550591234174785,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),K-Means,V Measure,10,0.731266388163862,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),HC,ARI,2,0.8231505790728676,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),HC,ARI,5,0.9454089132677386,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),HC,ARI,10,0.4112658936226628,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),HC,MI,2,0.8760593540423681,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),HC,MI,5,0.9501426475209036,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),HC,MI,10,0.6991848075909877,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),HC,Fowlkes Mallows,2,0.859444699617573,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),HC,Fowlkes Mallows,5,0.9577258851470564,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),HC,Fowlkes Mallows,10,0.623980461741406,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),HC,V Measure,2,0.8875322274527059,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),HC,V Measure,5,0.9550591234174785,PCA:Spectral (RBF)
Veronica,PCA,Spectral (RBF),HC,V Measure,10,0.731266388163862,PCA:Spectral (RBF)
Veronica,PCA,t-SNE,K-Means,ARI,2,0.6908403718996695,PCA:t-SNE
Veronica,PCA,t-SNE,K-Means,MI,2,0.8063409157379853,PCA:t-SNE
Veronica,PCA,t-SNE,K-Means,Fowlkes Mallows,2,0.7462282915086156,PCA:t-SNE
Veronica,PCA,t-SNE,K-Means,V Measure,2,0.8251324776149879,PCA:t-SNE
Veronica,PCA,t-SNE,HC,ARI,2,0.6908403718996695,PCA:t-SNE
Veronica,PCA,t-SNE,HC,MI,2,0.8063409157379853,PCA:t-SNE
Veronica,PCA,t-SNE,HC,Fowlkes Mallows,2,0.7462282915086156,PCA:t-SNE
Veronica,PCA,t-SNE,HC,V Measure,2,0.8251324776149879,PCA:t-SNE
Veronica,PCA,UMAP,K-Means,ARI,2,0.5787872351805936,PCA:UMAP
Veronica,PCA,UMAP,K-Means,ARI,5,0.781731548839751,PCA:UMAP
Veronica,PCA,UMAP,K-Means,ARI,10,0.790175097094999,PCA:UMAP
Veronica,PCA,UMAP,K-Means,MI,2,0.7170030794927312,PCA:UMAP
Veronica,PCA,UMAP,K-Means,MI,5,0.866230649193612,PCA:UMAP
Veronica,PCA,UMAP,K-Means,MI,10,0.8763732887553384,PCA:UMAP
Veronica,PCA,UMAP,K-Means,Fowlkes Mallows,2,0.6626828976406226,PCA:UMAP
Veronica,PCA,UMAP,K-Means,Fowlkes Mallows,5,0.831002313227956,PCA:UMAP
Veronica,PCA,UMAP,K-Means,Fowlkes Mallows,10,0.838398152035455,PCA:UMAP
Veronica,PCA,UMAP,K-Means,V Measure,2,0.7443988573510373,PCA:UMAP
Veronica,PCA,UMAP,K-Means,V Measure,5,0.8791945137980758,PCA:UMAP
Veronica,PCA,UMAP,K-Means,V Measure,10,0.8883779406042284,PCA:UMAP
Veronica,PCA,UMAP,HC,ARI,2,0.5787872351805936,PCA:UMAP
Veronica,PCA,UMAP,HC,ARI,5,0.781731548839751,PCA:UMAP
Veronica,PCA,UMAP,HC,ARI,10,0.790175097094999,PCA:UMAP
Veronica,PCA,UMAP,HC,MI,2,0.7170030794927312,PCA:UMAP
Veronica,PCA,UMAP,HC,MI,5,0.866230649193612,PCA:UMAP
Veronica,PCA,UMAP,HC,MI,10,0.8763732887553384,PCA:UMAP
Veronica,PCA,UMAP,HC,Fowlkes Mallows,2,0.6626828976406226,PCA:UMAP
Veronica,PCA,UMAP,HC,Fowlkes Mallows,5,0.831002313227956,PCA:UMAP
Veronica,PCA,UMAP,HC,Fowlkes Mallows,10,0.838398152035455,PCA:UMAP
Veronica,PCA,UMAP,HC,V Measure,2,0.7443988573510373,PCA:UMAP
Veronica,PCA,UMAP,HC,V Measure,5,0.8791945137980758,PCA:UMAP
Veronica,PCA,UMAP,HC,V Measure,10,0.8883779406042284,PCA:UMAP
Veronica,Random Projection,Random Projection,K-Means,ARI,2,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,K-Means,ARI,5,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,K-Means,ARI,10,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,K-Means,MI,2,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,K-Means,MI,5,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,K-Means,MI,10,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,K-Means,Fowlkes Mallows,2,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,K-Means,Fowlkes Mallows,5,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,K-Means,Fowlkes Mallows,10,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,K-Means,V Measure,2,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,K-Means,V Measure,5,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,K-Means,V Measure,10,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,HC,ARI,2,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,HC,ARI,5,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,HC,ARI,10,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,HC,MI,2,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,HC,MI,5,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,HC,MI,10,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,HC,Fowlkes Mallows,2,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,HC,Fowlkes Mallows,5,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,HC,Fowlkes Mallows,10,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,HC,V Measure,2,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,HC,V Measure,5,1.0,Random Projection:Random Projection
Veronica,Random Projection,Random Projection,HC,V Measure,10,1.0,Random Projection:Random Projection
Veronica,Random Projection,Spectral (NN),K-Means,ARI,2,0.15145377002407148,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),K-Means,ARI,5,0.3354069737988802,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),K-Means,ARI,10,0.3743225030483968,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),K-Means,MI,2,0.20661919819995528,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),K-Means,MI,5,0.3982167080641755,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),K-Means,MI,10,0.5063307142044061,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),K-Means,Fowlkes Mallows,2,0.3145244229711738,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),K-Means,Fowlkes Mallows,5,0.4535762472104964,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),K-Means,Fowlkes Mallows,10,0.5293117068418981,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),K-Means,V Measure,2,0.2824424010380065,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),K-Means,V Measure,5,0.4580166108176661,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),K-Means,V Measure,10,0.5576252358720202,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),HC,ARI,2,0.15145377002407148,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),HC,ARI,5,0.3354069737988802,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),HC,ARI,10,0.3743225030483968,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),HC,MI,2,0.20661919819995528,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),HC,MI,5,0.3982167080641755,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),HC,MI,10,0.5063307142044061,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),HC,Fowlkes Mallows,2,0.3145244229711738,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),HC,Fowlkes Mallows,5,0.4535762472104964,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),HC,Fowlkes Mallows,10,0.5293117068418981,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),HC,V Measure,2,0.2824424010380065,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),HC,V Measure,5,0.4580166108176661,Random Projection:Spectral (NN)
Veronica,Random Projection,Spectral (NN),HC,V Measure,10,0.5576252358720202,Random Projection:Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),K-Means,ARI,2,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),K-Means,ARI,5,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),K-Means,ARI,10,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),K-Means,MI,2,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),K-Means,MI,5,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),K-Means,MI,10,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),K-Means,Fowlkes Mallows,2,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),K-Means,Fowlkes Mallows,5,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),K-Means,Fowlkes Mallows,10,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),K-Means,V Measure,2,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),K-Means,V Measure,5,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),K-Means,V Measure,10,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),HC,ARI,2,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),HC,ARI,5,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),HC,ARI,10,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),HC,MI,2,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),HC,MI,5,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),HC,MI,10,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),HC,Fowlkes Mallows,2,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),HC,Fowlkes Mallows,5,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),HC,Fowlkes Mallows,10,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),HC,V Measure,2,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),HC,V Measure,5,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (NN),HC,V Measure,10,1.0,Spectral (NN):Spectral (NN)
Veronica,Spectral (NN),Spectral (RBF),K-Means,ARI,2,0.6093594285563667,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),K-Means,ARI,5,0.7608843706527382,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),K-Means,ARI,10,0.5359899391869299,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),K-Means,MI,2,0.6872413836943996,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),K-Means,MI,5,0.8420175061969575,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),K-Means,MI,10,0.7023322992781329,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),K-Means,Fowlkes Mallows,2,0.6938300084232089,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),K-Means,Fowlkes Mallows,5,0.8091307289320234,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),K-Means,Fowlkes Mallows,10,0.7159152141817821,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),K-Means,V Measure,2,0.7160479899507532,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),K-Means,V Measure,5,0.8577088325320591,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),K-Means,V Measure,10,0.7349132151164235,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),HC,ARI,2,0.6093594285563667,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),HC,ARI,5,0.7608843706527382,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),HC,ARI,10,0.5359899391869299,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),HC,MI,2,0.6872413836943996,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),HC,MI,5,0.8420175061969575,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),HC,MI,10,0.7023322992781329,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),HC,Fowlkes Mallows,2,0.6938300084232089,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),HC,Fowlkes Mallows,5,0.8091307289320234,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),HC,Fowlkes Mallows,10,0.7159152141817821,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),HC,V Measure,2,0.7160479899507532,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),HC,V Measure,5,0.8577088325320591,Spectral (NN):Spectral (RBF)
Veronica,Spectral (NN),Spectral (RBF),HC,V Measure,10,0.7349132151164235,Spectral (NN):Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),K-Means,ARI,2,0.16443706653925402,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),K-Means,ARI,5,0.40700237197846095,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),K-Means,ARI,10,0.2723606811749573,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),K-Means,MI,2,0.22776255100054435,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),K-Means,MI,5,0.44089553135965415,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),K-Means,MI,10,0.43037320377577504,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),K-Means,Fowlkes Mallows,2,0.3234206627436287,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),K-Means,Fowlkes Mallows,5,0.5228479127061884,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),K-Means,Fowlkes Mallows,10,0.5139697332655617,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),K-Means,V Measure,2,0.2994199246342975,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),K-Means,V Measure,5,0.4955556410131795,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),K-Means,V Measure,10,0.4901500664463988,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),HC,ARI,2,0.16443706653925402,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),HC,ARI,5,0.40700237197846095,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),HC,ARI,10,0.2723606811749573,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),HC,MI,2,0.22776255100054435,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),HC,MI,5,0.44089553135965415,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),HC,MI,10,0.43037320377577504,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),HC,Fowlkes Mallows,2,0.3234206627436287,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),HC,Fowlkes Mallows,5,0.5228479127061884,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),HC,Fowlkes Mallows,10,0.5139697332655617,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),HC,V Measure,2,0.2994199246342975,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),HC,V Measure,5,0.4955556410131795,Random Projection:Spectral (RBF)
Veronica,Random Projection,Spectral (RBF),HC,V Measure,10,0.4901500664463988,Random Projection:Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),K-Means,ARI,2,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),K-Means,ARI,5,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),K-Means,ARI,10,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),K-Means,MI,2,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),K-Means,MI,5,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),K-Means,MI,10,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),K-Means,Fowlkes Mallows,2,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),K-Means,Fowlkes Mallows,5,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),K-Means,Fowlkes Mallows,10,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),K-Means,V Measure,2,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),K-Means,V Measure,5,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),K-Means,V Measure,10,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),HC,ARI,2,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),HC,ARI,5,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),HC,ARI,10,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),HC,MI,2,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),HC,MI,5,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),HC,MI,10,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),HC,Fowlkes Mallows,2,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),HC,Fowlkes Mallows,5,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),HC,Fowlkes Mallows,10,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),HC,V Measure,2,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),HC,V Measure,5,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Spectral (RBF),Spectral (RBF),HC,V Measure,10,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Isomap,t-SNE,K-Means,ARI,2,0.5566460018794473,Isomap:t-SNE
Veronica,Isomap,t-SNE,K-Means,MI,2,0.7279331553220899,Isomap:t-SNE
Veronica,Isomap,t-SNE,K-Means,Fowlkes Mallows,2,0.6394342098451528,Isomap:t-SNE
Veronica,Isomap,t-SNE,K-Means,V Measure,2,0.7551044581204807,Isomap:t-SNE
Veronica,Isomap,t-SNE,HC,ARI,2,0.5566460018794473,Isomap:t-SNE
Veronica,Isomap,t-SNE,HC,MI,2,0.7279331553220899,Isomap:t-SNE
Veronica,Isomap,t-SNE,HC,Fowlkes Mallows,2,0.6394342098451528,Isomap:t-SNE
Veronica,Isomap,t-SNE,HC,V Measure,2,0.7551044581204807,Isomap:t-SNE
Veronica,Random Projection,t-SNE,K-Means,ARI,2,0.1623599056489046,Random Projection:t-SNE
Veronica,Random Projection,t-SNE,K-Means,MI,2,0.2439363653229901,Random Projection:t-SNE
Veronica,Random Projection,t-SNE,K-Means,Fowlkes Mallows,2,0.2996264368385786,Random Projection:t-SNE
Veronica,Random Projection,t-SNE,K-Means,V Measure,2,0.3183529491630207,Random Projection:t-SNE
Veronica,Random Projection,t-SNE,HC,ARI,2,0.1623599056489046,Random Projection:t-SNE
Veronica,Random Projection,t-SNE,HC,MI,2,0.2439363653229901,Random Projection:t-SNE
Veronica,Random Projection,t-SNE,HC,Fowlkes Mallows,2,0.2996264368385786,Random Projection:t-SNE
Veronica,Random Projection,t-SNE,HC,V Measure,2,0.3183529491630207,Random Projection:t-SNE
Veronica,Spectral (NN),t-SNE,K-Means,ARI,2,0.6377138806792609,Spectral (NN):t-SNE
Veronica,Spectral (NN),t-SNE,K-Means,MI,2,0.7701874702622261,Spectral (NN):t-SNE
Veronica,Spectral (NN),t-SNE,K-Means,Fowlkes Mallows,2,0.7125138917541272,Spectral (NN):t-SNE
Veronica,Spectral (NN),t-SNE,K-Means,V Measure,2,0.7924737681409426,Spectral (NN):t-SNE
Veronica,Spectral (NN),t-SNE,HC,ARI,2,0.6377138806792609,Spectral (NN):t-SNE
Veronica,Spectral (NN),t-SNE,HC,MI,2,0.7701874702622261,Spectral (NN):t-SNE
Veronica,Spectral (NN),t-SNE,HC,Fowlkes Mallows,2,0.7125138917541272,Spectral (NN):t-SNE
Veronica,Spectral (NN),t-SNE,HC,V Measure,2,0.7924737681409426,Spectral (NN):t-SNE
Veronica,Spectral (RBF),t-SNE,K-Means,ARI,2,0.6423523499153447,Spectral (RBF):t-SNE
Veronica,Spectral (RBF),t-SNE,K-Means,MI,2,0.7705765159233056,Spectral (RBF):t-SNE
Veronica,Spectral (RBF),t-SNE,K-Means,Fowlkes Mallows,2,0.7133449397128474,Spectral (RBF):t-SNE
Veronica,Spectral (RBF),t-SNE,K-Means,V Measure,2,0.7921706152233391,Spectral (RBF):t-SNE
